filename,visibility_m,scene_id,source_dataset,beta,clear_image,depth_map
images/frida2_scene000013_v0500.png,500.0,000013,frida2,0.007824046010856293,LIma-000013.png,LDep-000013.fdd
images/frida2_scene000013_v0800.png,800.0,000013,frida2,0.0048900287567851825,LIma-000013.png,LDep-000013.fdd
images/frida2_scene000014_v0050.png,50.0,000014,frida2,0.07824046010856292,LIma-000014.png,LDep-000014.fdd
images/frida2_scene000014_v0080.png,80.0,000014,frida2,0.04890028756785182,LIma-000014.png,LDep-000014.fdd
images/frida2_scene000014_v0100.png,100.0,000014,frida2,0.03912023005428146,LIma-000014.png,LDep-000014.fdd
images/frida2_scene000014_v0150.png,150.0,000014,frida2,0.026080153369520975,LIma-000014.png,LDep-000014.fdd
images/frida2_scene000014_v0200.png,200.0,000014,frida2,0.01956011502714073,LIma-000014.png,LDep-000014.fdd
images/frida2_scene000014_v0300.png,300.0,000014,frida2,0.013040076684760487,LIma-000014.png,LDep-000014.fdd
images/frida2_scene000014_v0500.png,500.0,000014,frida2,0.007824046010856293,LIma-000014.png,LDep-000014.fdd
images/frida2_scene000014_v0800.png,800.0,000014,frida2,0.0048900287567851825,LIma-000014.png,LDep-000014.fdd
images/frida2_scene000015_v0050.png,50.0,000015,frida2,0.07824046010856292,LIma-000015.png,LDep-000015.fdd
images/frida2_scene000015_v0080.png,80.0,000015,frida2,0.04890028756785182,LIma-000015.png,LDep-000015.fdd
images/frida2_scene000015_v0100.png,100.0,000015,frida2,0.03912023005428146,LIma-000015.png,LDep-000015.fdd
images/frida2_scene000015_v0150.png,150.0,000015,frida2,0.026080153369520975,LIma-000015.png,LDep-000015.fdd
images/frida2_scene000015_v0200.png,200.0,000015,frida2,0.01956011502714073,LIma-000015.png,LDep-000015.fdd
images/frida2_scene000015_v0300.png,300.0,000015,frida2,0.013040076684760487,LIma-000015.png,LDep-000015.fdd
images/frida2_scene000015_v0500.png,500.0,000015,frida2,0.007824046010856293,LIma-000015.png,LDep-000015.fdd
images/frida2_scene000015_v0800.png,800.0,000015,frida2,0.0048900287567851825,LIma-000015.png,LDep-000015.fdd
images/frida2_scene000016_v0050.png,50.0,000016,frida2,0.07824046010856292,LIma-000016.png,LDep-000016.fdd
images/frida2_scene000016_v0080.png,80.0,000016,frida2,0.04890028756785182,LIma-000016.png,LDep-000016.fdd
images/frida2_scene000016_v0100.png,100.0,000016,frida2,0.03912023005428146,LIma-000016.png,LDep-000016.fdd
images/frida2_scene000016_v0150.png,150.0,000016,frida2,0.026080153369520975,LIma-000016.png,LDep-000016.fdd
images/frida2_scene000016_v0200.png,200.0,000016,frida2,0.01956011502714073,LIma-000016.png,LDep-000016.fdd
images/frida2_scene000016_v0300.png,300.0,000016,frida2,0.013040076684760487,LIma-000016.png,LDep-000016.fdd
images/frida2_scene000016_v0500.png,500.0,000016,frida2,0.007824046010856293,LIma-000016.png,LDep-000016.fdd
images/frida2_scene000016_v0800.png,800.0,000016,frida2,0.0048900287567851825,LIma-000016.png,LDep-000016.fdd
images/frida2_scene000017_v0050.png,50.0,000017,frida2,0.07824046010856292,LIma-000017.png,LDep-000017.fdd
images/frida2_scene000017_v0080.png,80.0,000017,frida2,0.04890028756785182,LIma-000017.png,LDep-000017.fdd
images/frida2_scene000017_v0100.png,100.0,000017,frida2,0.03912023005428146,LIma-000017.png,LDep-000017.fdd
images/frida2_scene000017_v0150.png,150.0,000017,frida2,0.026080153369520975,LIma-000017.png,LDep-000017.fdd
images/frida2_scene000017_v0200.png,200.0,000017,frida2,0.01956011502714073,LIma-000017.png,LDep-000017.fdd
images/frida2_scene000017_v0300.png,300.0,000017,frida2,0.013040076684760487,LIma-000017.png,LDep-000017.fdd
images/frida2_scene000017_v0500.png,500.0,000017,frida2,0.007824046010856293,LIma-000017.png,LDep-000017.fdd
images/frida2_scene000017_v0800.png,800.0,000017,frida2,0.0048900287567851825,LIma-000017.png,LDep-000017.fdd
images/frida2_scene000018_v0050.png,50.0,000018,frida2,0.07824046010856292,LIma-000018.png,LDep-000018.fdd
images/frida2_scene000018_v0080.png,80.0,000018,frida2,0.04890028756785182,LIma-000018.png,LDep-000018.fdd
images/frida2_scene000018_v0100.png,100.0,000018,frida2,0.03912023005428146,LIma-000018.png,LDep-000018.fdd
images/frida2_scene000018_v0150.png,150.0,000018,frida2,0.026080153369520975,LIma-000018.png,LDep-000018.fdd
images/frida2_scene000018_v0200.png,200.0,000018,frida2,0.01956011502714073,LIma-000018.png,LDep-000018.fdd
images/frida2_scene000018_v0300.png,300.0,000018,frida2,0.013040076684760487,LIma-000018.png,LDep-000018.fdd
images/frida2_scene000018_v0500.png,500.0,000018,frida2,0.007824046010856293,LIma-000018.png,LDep-000018.fdd
images/frida2_scene000018_v0800.png,800.0,000018,frida2,0.0048900287567851825,LIma-000018.png,LDep-000018.fdd
images/frida2_scene000019_v0050.png,50.0,000019,frida2,0.07824046010856292,LIma-000019.png,LDep-000019.fdd
images/frida2_scene000019_v0080.png,80.0,000019,frida2,0.04890028756785182,LIma-000019.png,LDep-000019.fdd
images/frida2_scene000019_v0100.png,100.0,000019,frida2,0.03912023005428146,LIma-000019.png,LDep-000019.fdd
images/frida2_scene000019_v0150.png,150.0,000019,frida2,0.026080153369520975,LIma-000019.png,LDep-000019.fdd
images/frida2_scene000019_v0200.png,200.0,000019,frida2,0.01956011502714073,LIma-000019.png,LDep-000019.fdd
images/frida2_scene000019_v0300.png,300.0,000019,frida2,0.013040076684760487,LIma-000019.png,LDep-000019.fdd
images/frida2_scene000019_v0500.png,500.0,000019,frida2,0.007824046010856293,LIma-000019.png,LDep-000019.fdd
images/frida2_scene000019_v0800.png,800.0,000019,frida2,0.0048900287567851825,LIma-000019.png,LDep-000019.fdd
images/frida2_scene000020_v0050.png,50.0,000020,frida2,0.07824046010856292,LIma-000020.png,LDep-000020.fdd
images/frida2_scene000020_v0080.png,80.0,000020,frida2,0.04890028756785182,LIma-000020.png,LDep-000020.fdd
images/frida2_scene000020_v0100.png,100.0,000020,frida2,0.03912023005428146,LIma-000020.png,LDep-000020.fdd
images/frida2_scene000020_v0150.png,150.0,000020,frida2,0.026080153369520975,LIma-000020.png,LDep-000020.fdd
images/frida2_scene000020_v0200.png,200.0,000020,frida2,0.01956011502714073,LIma-000020.png,LDep-000020.fdd
images/frida2_scene000020_v0300.png,300.0,000020,frida2,0.013040076684760487,LIma-000020.png,LDep-000020.fdd
images/frida2_scene000020_v0500.png,500.0,000020,frida2,0.007824046010856293,LIma-000020.png,LDep-000020.fdd
images/frida2_scene000020_v0800.png,800.0,000020,frida2,0.0048900287567851825,LIma-000020.png,LDep-000020.fdd
images/frida2_scene000021_v0050.png,50.0,000021,frida2,0.07824046010856292,LIma-000021.png,LDep-000021.fdd
images/frida2_scene000021_v0080.png,80.0,000021,frida2,0.04890028756785182,LIma-000021.png,LDep-000021.fdd
images/frida2_scene000021_v0100.png,100.0,000021,frida2,0.03912023005428146,LIma-000021.png,LDep-000021.fdd
images/frida2_scene000021_v0150.png,150.0,000021,frida2,0.026080153369520975,LIma-000021.png,LDep-000021.fdd
images/frida2_scene000021_v0200.png,200.0,000021,frida2,0.01956011502714073,LIma-000021.png,LDep-000021.fdd
images/frida2_scene000021_v0300.png,300.0,000021,frida2,0.013040076684760487,LIma-000021.png,LDep-000021.fdd
images/frida2_scene000021_v0500.png,500.0,000021,frida2,0.007824046010856293,LIma-000021.png,LDep-000021.fdd
images/frida2_scene000021_v0800.png,800.0,000021,frida2,0.0048900287567851825,LIma-000021.png,LDep-000021.fdd
images/frida2_scene000022_v0050.png,50.0,000022,frida2,0.07824046010856292,LIma-000022.png,LDep-000022.fdd
images/frida2_scene000022_v0080.png,80.0,000022,frida2,0.04890028756785182,LIma-000022.png,LDep-000022.fdd
images/frida2_scene000022_v0100.png,100.0,000022,frida2,0.03912023005428146,LIma-000022.png,LDep-000022.fdd
images/frida2_scene000022_v0150.png,150.0,000022,frida2,0.026080153369520975,LIma-000022.png,LDep-000022.fdd
images/frida2_scene000022_v0200.png,200.0,000022,frida2,0.01956011502714073,LIma-000022.png,LDep-000022.fdd
images/frida2_scene000022_v0300.png,300.0,000022,frida2,0.013040076684760487,LIma-000022.png,LDep-000022.fdd
images/frida2_scene000022_v0500.png,500.0,000022,frida2,0.007824046010856293,LIma-000022.png,LDep-000022.fdd
images/frida2_scene000022_v0800.png,800.0,000022,frida2,0.0048900287567851825,LIma-000022.png,LDep-000022.fdd
images/frida2_scene000023_v0050.png,50.0,000023,frida2,0.07824046010856292,LIma-000023.png,LDep-000023.fdd
images/frida2_scene000023_v0080.png,80.0,000023,frida2,0.04890028756785182,LIma-000023.png,LDep-000023.fdd
images/frida2_scene000023_v0100.png,100.0,000023,frida2,0.03912023005428146,LIma-000023.png,LDep-000023.fdd
images/frida2_scene000023_v0150.png,150.0,000023,frida2,0.026080153369520975,LIma-000023.png,LDep-000023.fdd
images/frida2_scene000023_v0200.png,200.0,000023,frida2,0.01956011502714073,LIma-000023.png,LDep-000023.fdd
images/frida2_scene000023_v0300.png,300.0,000023,frida2,0.013040076684760487,LIma-000023.png,LDep-000023.fdd
images/frida2_scene000023_v0500.png,500.0,000023,frida2,0.007824046010856293,LIma-000023.png,LDep-000023.fdd
images/frida2_scene000023_v0800.png,800.0,000023,frida2,0.0048900287567851825,LIma-000023.png,LDep-000023.fdd
images/frida2_scene000024_v0050.png,50.0,000024,frida2,0.07824046010856292,LIma-000024.png,LDep-000024.fdd
images/frida2_scene000024_v0080.png,80.0,000024,frida2,0.04890028756785182,LIma-000024.png,LDep-000024.fdd
images/frida2_scene000024_v0100.png,100.0,000024,frida2,0.03912023005428146,LIma-000024.png,LDep-000024.fdd
images/frida2_scene000024_v0150.png,150.0,000024,frida2,0.026080153369520975,LIma-000024.png,LDep-000024.fdd
images/frida2_scene000024_v0200.png,200.0,000024,frida2,0.01956011502714073,LIma-000024.png,LDep-000024.fdd
images/frida2_scene000024_v0300.png,300.0,000024,frida2,0.013040076684760487,LIma-000024.png,LDep-000024.fdd
images/frida2_scene000024_v0500.png,500.0,000024,frida2,0.007824046010856293,LIma-000024.png,LDep-000024.fdd
images/frida2_scene000024_v0800.png,800.0,000024,frida2,0.0048900287567851825,LIma-000024.png,LDep-000024.fdd
images/frida2_scene000025_v0050.png,50.0,000025,frida2,0.07824046010856292,LIma-000025.png,LDep-000025.fdd
images/frida2_scene000025_v0080.png,80.0,000025,frida2,0.04890028756785182,LIma-000025.png,LDep-000025.fdd
images/frida2_scene000025_v0100.png,100.0,000025,frida2,0.03912023005428146,LIma-000025.png,LDep-000025.fdd
images/frida2_scene000025_v0150.png,150.0,000025,frida2,0.026080153369520975,LIma-000025.png,LDep-000025.fdd
images/frida2_scene000025_v0200.png,200.0,000025,frida2,0.01956011502714073,LIma-000025.png,LDep-000025.fdd
images/frida2_scene000025_v0300.png,300.0,000025,frida2,0.013040076684760487,LIma-000025.png,LDep-000025.fdd
images/frida2_scene000025_v0500.png,500.0,000025,frida2,0.007824046010856293,LIma-000025.png,LDep-000025.fdd
images/frida2_scene000025_v0800.png,800.0,000025,frida2,0.0048900287567851825,LIma-000025.png,LDep-000025.fdd
images/frida2_scene000026_v0050.png,50.0,000026,frida2,0.07824046010856292,LIma-000026.png,LDep-000026.fdd
images/frida2_scene000026_v0080.png,80.0,000026,frida2,0.04890028756785182,LIma-000026.png,LDep-000026.fdd
images/frida2_scene000026_v0100.png,100.0,000026,frida2,0.03912023005428146,LIma-000026.png,LDep-000026.fdd
images/frida2_scene000026_v0150.png,150.0,000026,frida2,0.026080153369520975,LIma-000026.png,LDep-000026.fdd
images/frida2_scene000026_v0200.png,200.0,000026,frida2,0.01956011502714073,LIma-000026.png,LDep-000026.fdd
images/frida2_scene000026_v0300.png,300.0,000026,frida2,0.013040076684760487,LIma-000026.png,LDep-000026.fdd
images/frida2_scene000026_v0500.png,500.0,000026,frida2,0.007824046010856293,LIma-000026.png,LDep-000026.fdd
images/frida2_scene000026_v0800.png,800.0,000026,frida2,0.0048900287567851825,LIma-000026.png,LDep-000026.fdd
images/frida2_scene000027_v0050.png,50.0,000027,frida2,0.07824046010856292,LIma-000027.png,LDep-000027.fdd
images/frida2_scene000027_v0080.png,80.0,000027,frida2,0.04890028756785182,LIma-000027.png,LDep-000027.fdd
images/frida2_scene000027_v0100.png,100.0,000027,frida2,0.03912023005428146,LIma-000027.png,LDep-000027.fdd
images/frida2_scene000027_v0150.png,150.0,000027,frida2,0.026080153369520975,LIma-000027.png,LDep-000027.fdd
images/frida2_scene000027_v0200.png,200.0,000027,frida2,0.01956011502714073,LIma-000027.png,LDep-000027.fdd
images/frida2_scene000027_v0300.png,300.0,000027,frida2,0.013040076684760487,LIma-000027.png,LDep-000027.fdd
images/frida2_scene000027_v0500.png,500.0,000027,frida2,0.007824046010856293,LIma-000027.png,LDep-000027.fdd
images/frida2_scene000027_v0800.png,800.0,000027,frida2,0.0048900287567851825,LIma-000027.png,LDep-000027.fdd
images/frida2_scene000028_v0050.png,50.0,000028,frida2,0.07824046010856292,LIma-000028.png,LDep-000028.fdd
images/frida2_scene000028_v0080.png,80.0,000028,frida2,0.04890028756785182,LIma-000028.png,LDep-000028.fdd
images/frida2_scene000028_v0100.png,100.0,000028,frida2,0.03912023005428146,LIma-000028.png,LDep-000028.fdd
images/frida2_scene000028_v0150.png,150.0,000028,frida2,0.026080153369520975,LIma-000028.png,LDep-000028.fdd
images/frida2_scene000028_v0200.png,200.0,000028,frida2,0.01956011502714073,LIma-000028.png,LDep-000028.fdd
images/frida2_scene000028_v0300.png,300.0,000028,frida2,0.013040076684760487,LIma-000028.png,LDep-000028.fdd
images/frida2_scene000028_v0500.png,500.0,000028,frida2,0.007824046010856293,LIma-000028.png,LDep-000028.fdd
images/frida2_scene000028_v0800.png,800.0,000028,frida2,0.0048900287567851825,LIma-000028.png,LDep-000028.fdd
images/frida2_scene000029_v0050.png,50.0,000029,frida2,0.07824046010856292,LIma-000029.png,LDep-000029.fdd
images/frida2_scene000029_v0080.png,80.0,000029,frida2,0.04890028756785182,LIma-000029.png,LDep-000029.fdd
images/frida2_scene000029_v0100.png,100.0,000029,frida2,0.03912023005428146,LIma-000029.png,LDep-000029.fdd
images/frida2_scene000029_v0150.png,150.0,000029,frida2,0.026080153369520975,LIma-000029.png,LDep-000029.fdd
images/frida2_scene000029_v0200.png,200.0,000029,frida2,0.01956011502714073,LIma-000029.png,LDep-000029.fdd
images/frida2_scene000029_v0300.png,300.0,000029,frida2,0.013040076684760487,LIma-000029.png,LDep-000029.fdd
images/frida2_scene000029_v0500.png,500.0,000029,frida2,0.007824046010856293,LIma-000029.png,LDep-000029.fdd
images/frida2_scene000029_v0800.png,800.0,000029,frida2,0.0048900287567851825,LIma-000029.png,LDep-000029.fdd
images/frida2_scene000030_v0050.png,50.0,000030,frida2,0.07824046010856292,LIma-000030.png,LDep-000030.fdd
images/frida2_scene000030_v0080.png,80.0,000030,frida2,0.04890028756785182,LIma-000030.png,LDep-000030.fdd
images/frida2_scene000030_v0100.png,100.0,000030,frida2,0.03912023005428146,LIma-000030.png,LDep-000030.fdd
images/frida2_scene000030_v0150.png,150.0,000030,frida2,0.026080153369520975,LIma-000030.png,LDep-000030.fdd
images/frida2_scene000030_v0200.png,200.0,000030,frida2,0.01956011502714073,LIma-000030.png,LDep-000030.fdd
images/frida2_scene000030_v0300.png,300.0,000030,frida2,0.013040076684760487,LIma-000030.png,LDep-000030.fdd
images/frida2_scene000030_v0500.png,500.0,000030,frida2,0.007824046010856293,LIma-000030.png,LDep-000030.fdd
images/frida2_scene000030_v0800.png,800.0,000030,frida2,0.0048900287567851825,LIma-000030.png,LDep-000030.fdd
images/frida2_scene000031_v0050.png,50.0,000031,frida2,0.07824046010856292,LIma-000031.png,LDep-000031.fdd
images/frida2_scene000031_v0080.png,80.0,000031,frida2,0.04890028756785182,LIma-000031.png,LDep-000031.fdd
images/frida2_scene000031_v0100.png,100.0,000031,frida2,0.03912023005428146,LIma-000031.png,LDep-000031.fdd
images/frida2_scene000031_v0150.png,150.0,000031,frida2,0.026080153369520975,LIma-000031.png,LDep-000031.fdd
images/frida2_scene000031_v0200.png,200.0,000031,frida2,0.01956011502714073,LIma-000031.png,LDep-000031.fdd
images/frida2_scene000031_v0300.png,300.0,000031,frida2,0.013040076684760487,LIma-000031.png,LDep-000031.fdd
images/frida2_scene000031_v0500.png,500.0,000031,frida2,0.007824046010856293,LIma-000031.png,LDep-000031.fdd
images/frida2_scene000031_v0800.png,800.0,000031,frida2,0.0048900287567851825,LIma-000031.png,LDep-000031.fdd
images/frida2_scene000032_v0050.png,50.0,000032,frida2,0.07824046010856292,LIma-000032.png,LDep-000032.fdd
images/frida2_scene000032_v0080.png,80.0,000032,frida2,0.04890028756785182,LIma-000032.png,LDep-000032.fdd
images/frida2_scene000032_v0100.png,100.0,000032,frida2,0.03912023005428146,LIma-000032.png,LDep-000032.fdd
images/frida2_scene000032_v0150.png,150.0,000032,frida2,0.026080153369520975,LIma-000032.png,LDep-000032.fdd
images/frida2_scene000032_v0200.png,200.0,000032,frida2,0.01956011502714073,LIma-000032.png,LDep-000032.fdd
images/frida2_scene000032_v0300.png,300.0,000032,frida2,0.013040076684760487,LIma-000032.png,LDep-000032.fdd
images/frida2_scene000032_v0500.png,500.0,000032,frida2,0.007824046010856293,LIma-000032.png,LDep-000032.fdd
images/frida2_scene000032_v0800.png,800.0,000032,frida2,0.0048900287567851825,LIma-000032.png,LDep-000032.fdd
images/frida2_scene000033_v0050.png,50.0,000033,frida2,0.07824046010856292,LIma-000033.png,LDep-000033.fdd
images/frida2_scene000033_v0080.png,80.0,000033,frida2,0.04890028756785182,LIma-000033.png,LDep-000033.fdd
images/frida2_scene000033_v0100.png,100.0,000033,frida2,0.03912023005428146,LIma-000033.png,LDep-000033.fdd
images/frida2_scene000033_v0150.png,150.0,000033,frida2,0.026080153369520975,LIma-000033.png,LDep-000033.fdd
images/frida2_scene000033_v0200.png,200.0,000033,frida2,0.01956011502714073,LIma-000033.png,LDep-000033.fdd
images/frida2_scene000033_v0300.png,300.0,000033,frida2,0.013040076684760487,LIma-000033.png,LDep-000033.fdd
images/frida2_scene000033_v0500.png,500.0,000033,frida2,0.007824046010856293,LIma-000033.png,LDep-000033.fdd
images/frida2_scene000033_v0800.png,800.0,000033,frida2,0.0048900287567851825,LIma-000033.png,LDep-000033.fdd
images/frida2_scene000034_v0050.png,50.0,000034,frida2,0.07824046010856292,LIma-000034.png,LDep-000034.fdd
images/frida2_scene000034_v0080.png,80.0,000034,frida2,0.04890028756785182,LIma-000034.png,LDep-000034.fdd
images/frida2_scene000034_v0100.png,100.0,000034,frida2,0.03912023005428146,LIma-000034.png,LDep-000034.fdd
images/frida2_scene000034_v0150.png,150.0,000034,frida2,0.026080153369520975,LIma-000034.png,LDep-000034.fdd
images/frida2_scene000034_v0200.png,200.0,000034,frida2,0.01956011502714073,LIma-000034.png,LDep-000034.fdd
images/frida2_scene000034_v0300.png,300.0,000034,frida2,0.013040076684760487,LIma-000034.png,LDep-000034.fdd
images/frida2_scene000034_v0500.png,500.0,000034,frida2,0.007824046010856293,LIma-000034.png,LDep-000034.fdd
images/frida2_scene000034_v0800.png,800.0,000034,frida2,0.0048900287567851825,LIma-000034.png,LDep-000034.fdd
images/frida2_scene000035_v0050.png,50.0,000035,frida2,0.07824046010856292,LIma-000035.png,LDep-000035.fdd
images/frida2_scene000035_v0080.png,80.0,000035,frida2,0.04890028756785182,LIma-000035.png,LDep-000035.fdd
images/frida2_scene000035_v0100.png,100.0,000035,frida2,0.03912023005428146,LIma-000035.png,LDep-000035.fdd
images/frida2_scene000035_v0150.png,150.0,000035,frida2,0.026080153369520975,LIma-000035.png,LDep-000035.fdd
images/frida2_scene000035_v0200.png,200.0,000035,frida2,0.01956011502714073,LIma-000035.png,LDep-000035.fdd
images/frida2_scene000035_v0300.png,300.0,000035,frida2,0.013040076684760487,LIma-000035.png,LDep-000035.fdd
images/frida2_scene000035_v0500.png,500.0,000035,frida2,0.007824046010856293,LIma-000035.png,LDep-000035.fdd
images/frida2_scene000035_v0800.png,800.0,000035,frida2,0.0048900287567851825,LIma-000035.png,LDep-000035.fdd
images/frida2_scene000036_v0050.png,50.0,000036,frida2,0.07824046010856292,LIma-000036.png,LDep-000036.fdd
images/frida2_scene000036_v0080.png,80.0,000036,frida2,0.04890028756785182,LIma-000036.png,LDep-000036.fdd
images/frida2_scene000036_v0100.png,100.0,000036,frida2,0.03912023005428146,LIma-000036.png,LDep-000036.fdd
images/frida2_scene000036_v0150.png,150.0,000036,frida2,0.026080153369520975,LIma-000036.png,LDep-000036.fdd
images/frida2_scene000036_v0200.png,200.0,000036,frida2,0.01956011502714073,LIma-000036.png,LDep-000036.fdd
images/frida2_scene000036_v0300.png,300.0,000036,frida2,0.013040076684760487,LIma-000036.png,LDep-000036.fdd
images/frida2_scene000036_v0500.png,500.0,000036,frida2,0.007824046010856293,LIma-000036.png,LDep-000036.fdd
images/frida2_scene000036_v0800.png,800.0,000036,frida2,0.0048900287567851825,LIma-000036.png,LDep-000036.fdd
images/frida2_scene000037_v0050.png,50.0,000037,frida2,0.07824046010856292,LIma-000037.png,LDep-000037.fdd
images/frida2_scene000037_v0080.png,80.0,000037,frida2,0.04890028756785182,LIma-000037.png,LDep-000037.fdd
images/frida2_scene000037_v0100.png,100.0,000037,frida2,0.03912023005428146,LIma-000037.png,LDep-000037.fdd
images/frida2_scene000037_v0150.png,150.0,000037,frida2,0.026080153369520975,LIma-000037.png,LDep-000037.fdd
images/frida2_scene000037_v0200.png,200.0,000037,frida2,0.01956011502714073,LIma-000037.png,LDep-000037.fdd
images/frida2_scene000037_v0300.png,300.0,000037,frida2,0.013040076684760487,LIma-000037.png,LDep-000037.fdd
images/frida2_scene000037_v0500.png,500.0,000037,frida2,0.007824046010856293,LIma-000037.png,LDep-000037.fdd
images/frida2_scene000037_v0800.png,800.0,000037,frida2,0.0048900287567851825,LIma-000037.png,LDep-000037.fdd
images/frida2_scene000038_v0050.png,50.0,000038,frida2,0.07824046010856292,LIma-000038.png,LDep-000038.fdd
images/frida2_scene000038_v0080.png,80.0,000038,frida2,0.04890028756785182,LIma-000038.png,LDep-000038.fdd
images/frida2_scene000038_v0100.png,100.0,000038,frida2,0.03912023005428146,LIma-000038.png,LDep-000038.fdd
images/frida2_scene000038_v0150.png,150.0,000038,frida2,0.026080153369520975,LIma-000038.png,LDep-000038.fdd
images/frida2_scene000038_v0200.png,200.0,000038,frida2,0.01956011502714073,LIma-000038.png,LDep-000038.fdd
images/frida2_scene000038_v0300.png,300.0,000038,frida2,0.013040076684760487,LIma-000038.png,LDep-000038.fdd
images/frida2_scene000038_v0500.png,500.0,000038,frida2,0.007824046010856293,LIma-000038.png,LDep-000038.fdd
images/frida2_scene000038_v0800.png,800.0,000038,frida2,0.0048900287567851825,LIma-000038.png,LDep-000038.fdd
images/frida2_scene000039_v0050.png,50.0,000039,frida2,0.07824046010856292,LIma-000039.png,LDep-000039.fdd
images/frida2_scene000039_v0080.png,80.0,000039,frida2,0.04890028756785182,LIma-000039.png,LDep-000039.fdd
images/frida2_scene000039_v0100.png,100.0,000039,frida2,0.03912023005428146,LIma-000039.png,LDep-000039.fdd
images/frida2_scene000039_v0150.png,150.0,000039,frida2,0.026080153369520975,LIma-000039.png,LDep-000039.fdd
images/frida2_scene000039_v0200.png,200.0,000039,frida2,0.01956011502714073,LIma-000039.png,LDep-000039.fdd
images/frida2_scene000039_v0300.png,300.0,000039,frida2,0.013040076684760487,LIma-000039.png,LDep-000039.fdd
images/frida2_scene000039_v0500.png,500.0,000039,frida2,0.007824046010856293,LIma-000039.png,LDep-000039.fdd
images/frida2_scene000039_v0800.png,800.0,000039,frida2,0.0048900287567851825,LIma-000039.png,LDep-000039.fdd
images/frida2_scene000040_v0050.png,50.0,000040,frida2,0.07824046010856292,LIma-000040.png,LDep-000040.fdd
images/frida2_scene000040_v0080.png,80.0,000040,frida2,0.04890028756785182,LIma-000040.png,LDep-000040.fdd
images/frida2_scene000040_v0100.png,100.0,000040,frida2,0.03912023005428146,LIma-000040.png,LDep-000040.fdd
images/frida2_scene000040_v0150.png,150.0,000040,frida2,0.026080153369520975,LIma-000040.png,LDep-000040.fdd
images/frida2_scene000040_v0200.png,200.0,000040,frida2,0.01956011502714073,LIma-000040.png,LDep-000040.fdd
images/frida2_scene000040_v0300.png,300.0,000040,frida2,0.013040076684760487,LIma-000040.png,LDep-000040.fdd
images/frida2_scene000040_v0500.png,500.0,000040,frida2,0.007824046010856293,LIma-000040.png,LDep-000040.fdd
images/frida2_scene000040_v0800.png,800.0,000040,frida2,0.0048900287567851825,LIma-000040.png,LDep-000040.fdd
images/frida2_scene000041_v0050.png,50.0,000041,frida2,0.07824046010856292,LIma-000041.png,LDep-000041.fdd
images/frida2_scene000041_v0080.png,80.0,000041,frida2,0.04890028756785182,LIma-000041.png,LDep-000041.fdd
images/frida2_scene000041_v0100.png,100.0,000041,frida2,0.03912023005428146,LIma-000041.png,LDep-000041.fdd
images/frida2_scene000041_v0150.png,150.0,000041,frida2,0.026080153369520975,LIma-000041.png,LDep-000041.fdd
images/frida2_scene000041_v0200.png,200.0,000041,frida2,0.01956011502714073,LIma-000041.png,LDep-000041.fdd
images/frida2_scene000041_v0300.png,300.0,000041,frida2,0.013040076684760487,LIma-000041.png,LDep-000041.fdd
images/frida2_scene000041_v0500.png,500.0,000041,frida2,0.007824046010856293,LIma-000041.png,LDep-000041.fdd
images/frida2_scene000041_v0800.png,800.0,000041,frida2,0.0048900287567851825,LIma-000041.png,LDep-000041.fdd
images/frida2_scene000042_v0050.png,50.0,000042,frida2,0.07824046010856292,LIma-000042.png,LDep-000042.fdd
images/frida2_scene000042_v0080.png,80.0,000042,frida2,0.04890028756785182,LIma-000042.png,LDep-000042.fdd
images/frida2_scene000042_v0100.png,100.0,000042,frida2,0.03912023005428146,LIma-000042.png,LDep-000042.fdd
images/frida2_scene000042_v0150.png,150.0,000042,frida2,0.026080153369520975,LIma-000042.png,LDep-000042.fdd
images/frida2_scene000042_v0200.png,200.0,000042,frida2,0.01956011502714073,LIma-000042.png,LDep-000042.fdd
images/frida2_scene000042_v0300.png,300.0,000042,frida2,0.013040076684760487,LIma-000042.png,LDep-000042.fdd
images/frida2_scene000042_v0500.png,500.0,000042,frida2,0.007824046010856293,LIma-000042.png,LDep-000042.fdd
images/frida2_scene000042_v0800.png,800.0,000042,frida2,0.0048900287567851825,LIma-000042.png,LDep-000042.fdd
images/frida2_scene000043_v0050.png,50.0,000043,frida2,0.07824046010856292,LIma-000043.png,LDep-000043.fdd
images/frida2_scene000043_v0080.png,80.0,000043,frida2,0.04890028756785182,LIma-000043.png,LDep-000043.fdd
images/frida2_scene000043_v0100.png,100.0,000043,frida2,0.03912023005428146,LIma-000043.png,LDep-000043.fdd
images/frida2_scene000043_v0150.png,150.0,000043,frida2,0.026080153369520975,LIma-000043.png,LDep-000043.fdd
images/frida2_scene000043_v0200.png,200.0,000043,frida2,0.01956011502714073,LIma-000043.png,LDep-000043.fdd
images/frida2_scene000043_v0300.png,300.0,000043,frida2,0.013040076684760487,LIma-000043.png,LDep-000043.fdd
images/frida2_scene000043_v0500.png,500.0,000043,frida2,0.007824046010856293,LIma-000043.png,LDep-000043.fdd
images/frida2_scene000043_v0800.png,800.0,000043,frida2,0.0048900287567851825,LIma-000043.png,LDep-000043.fdd
images/frida2_scene000044_v0050.png,50.0,000044,frida2,0.07824046010856292,LIma-000044.png,LDep-000044.fdd
images/frida2_scene000044_v0080.png,80.0,000044,frida2,0.04890028756785182,LIma-000044.png,LDep-000044.fdd
